seqid,log_likelihood
2267,-1.2156944668170102
2268,-1.239080055472777
2269,-1.2626014788126207
2270,-1.2395070656058715
2271,-1.2508417503120972
2272,-1.258600608589723
2273,-1.217583095904478
2274,-1.2706552879097535
2275,-1.2425104514839722
2276,-1.2354110245852126
2277,-1.2020074903350515
2278,-1.2597480066043814
2279,-1.255968231515786
2280,-1.2532734035216655
2281,-1.214673229099549
2282,-1.2234783369241302
2283,-1.2098313951000725
2284,-1.204371973411324
2285,-1.2160900941829091
2286,-1.2170690162894653
2287,-1.2082909652867269
2288,-1.2186759083541399
2289,-1.201877397360261
2290,-1.216109206996013
2291,-1.2174185526739691
2292,-1.2013983972293814
2293,-1.2557364394984294
2294,-1.2042293745217865
2295,-1.204335556816809
2296,-1.2101471891108246
2297,-1.2118711176606798
2298,-1.2285702892185486
2299,-1.2139112334890463
2300,-1.1951361587367106
2301,-1.2287899685889174
2302,-1.1929687814614207
2303,-1.2218086006715125
2304,-1.215958585444185
2305,-1.2175210382520538
2306,-1.2014032737495972
2307,-1.1964998540190077
2308,-1.2073216389134986
2309,-1.217017734173647
2310,-1.2005859060385793
2311,-1.2449669592159311
2312,-1.199549016264296
2313,-1.2076913106072809
2314,-1.1997427399625484
2315,-1.1844416352891431
2316,-1.1946897211763048
2317,-1.227886160624396
2318,-1.2197484281874194
2319,-1.2497805565902866
2320,-1.2391804174049614
2321,-1.2464141845703125
2322,-1.2445736914565884
2323,-1.2151471954031088
2324,-1.257167383567574
2325,-1.2329822029035116
2326,-1.2425240585484456
2327,-1.2363536087508054
2328,-1.2273230798465689
2329,-1.2408455130980187
2330,-1.2493206692725112
2331,-1.2427876266007571
2332,-1.2402617464360504
2333,-1.2596997133235341
2334,-1.2276745039163177
2335,-1.2036417538357764
2336,-1.234108757726925
2337,-1.2091626039485341
2338,-1.2471137292606314
2339,-1.2439556318460052
2340,-1.2539471498469716
2341,-1.2474660971730025
2342,-1.1973364131966817
2343,-1.2716126589430976
2344,-1.222696835232764
2345,-1.25045839290029
2346,-1.2515176989368557
2347,-1.2474429730287533
2348,-1.2421500609093106
2349,-1.2464432863845039
2350,-1.2790636672187097
2351,-1.244619310516672
2352,-1.2506185315318943
2353,-1.2547760009765625
2354,-1.2530914778561937
2355,-1.2524742834346811
2356,-1.2278885988845039
2357,-1.2221617551194024
2358,-1.2271402889920264
2359,-1.216720895668895
2360,-1.2066651963696038
2361,-1.258719060838837
2362,-1.2488443433623952
2363,-1.2281428071641431
2364,-1.2296419438627577
2365,-1.210021343427835
2366,-1.2326352620862193
2367,-1.2242834346810567
2368,-1.2086955591575386
2369,-1.2499262229683472
2370,-1.2105901659149485
2371,-1.2281408408253462
2372,-1.2245113726743717
2373,-1.2209258718588918
2374,-1.2560053559922681
2375,-1.251259557979623
2376,-1.225201872206226
2377,-1.210300327576313
2378,-1.2193839476280606
2379,-1.2156696122946198
2380,-1.1815866686634182
2381,-1.2079403277524967
2382,-1.2343625727388048
2383,-1.2151671734052836
2384,-1.220163876248389
2385,-1.2148953467300259
2386,-1.2063853470320554
2387,-1.2398288372865658
2388,-1.2154015609898519
2389,-1.2158391106988966
2390,-1.2072830986730831
2391,-1.2361818293935245
2392,-1.2361991331749356
2393,-1.22390809993154
2394,-1.2134669982280928
2395,-1.2503274347364288
2396,-1.260261142376772
2397,-1.2475394022833441
2398,-1.26274203270981
2399,-1.2663898271383698
2400,-1.2692479399061694
2401,-1.2706026686835534
2402,-1.2559889960534794
2403,-1.260830751399404
2404,-1.2710359711007975
2405,-1.2431009823514014
2406,-1.2774055716917687
2407,-1.2592100163096005
2408,-1.2569229283283667
2409,-1.239427782825588
2410,-1.249406952218911
2411,-1.2694168877355831
2412,-1.2662987463253061
2413,-1.2647845867982845
2414,-1.2039170412673164
2415,-1.224460955747624
2416,-1.2023511277031653
2417,-1.2054896403833764
2418,-1.2171917158303802
2419,-1.191635997025008
2420,-1.2202873623248227
2421,-1.2185212754711663
2422,-1.2071403424764418
2423,-1.2081193432365496
2424,-1.2169140687922841
2425,-1.19612153043452
2426,-1.2281973927291399
2427,-1.2053678846850837
2428,-1.2137179030585534
2429,-1.1919841176455783
2430,-1.2136729132268846
2431,-1.227293820725274
2432,-1.217595680472777
2433,-1.1961363173022712
2434,-1.23363416219495
2435,-1.207620679717703
2436,-1.2036591362707394
2437,-1.2201916409521987
2438,-1.2254753506060727
2439,-1.2215082227569265
2440,-1.2080767916649888
2441,-1.2010454000885953
2442,-1.2092945846085696
2443,-1.2166600178197486
2444,-1.2062574563567172
2445,-1.238842600399686
2446,-1.2035769433090366
2447,-1.2080578361589884
2448,-1.2032008220240014
2449,-1.2012188311704655
2450,-1.2306848899605347
2451,-1.2181148725686615
2452,-1.2269457001047037
2453,-1.245667133134665
2454,-1.2349804750422841
2455,-1.2352914711863725
2456,-1.2445920963877255
2457,-1.2371262225908102
2458,-1.2487690719132571
2459,-1.238416534109214
2460,-1.236737359430372
2461,-1.237548198896585
2462,-1.2524134842390866
2463,-1.2361518623902625
2464,-1.2380918522471005
2465,-1.2409433581165432
2466,-1.231405828416962
2467,-1.2332534003503544
2468,-1.232127474755356
2469,-1.247380207494362
2470,-1.242243186714723
2471,-1.2777475573352932
2472,-1.293741285186453
2473,-1.3002906091434439
2474,-1.2991137947003866
2475,-1.2901531888037612
2476,-1.287194950064433
2477,-1.3027508922458924
2478,-1.2864950121063548
2479,-1.302471672136759
2480,-1.2952165112052996
2481,-1.2765974064463192
2482,-1.3007324847978414
2483,-1.2896616827581346
2484,-1.2884829019762807
2485,-1.2696128923868395
2486,-1.2686272060748227
2487,-1.2925081548002577
2488,-1.2905713897390463
2489,-1.2938927719273519
2490,-1.210553356052674
2491,-1.2247816262785922
2492,-1.2053535697386437
2493,-1.2143866942100918
2494,-1.20005766878423
2495,-1.2326130031310405
2496,-1.205047528768323
2497,-1.2255846790431701
2498,-1.2165405430744605
2499,-1.2098052034673004
2500,-1.2184959490274645
2501,-1.24735865642115
2502,-1.2123836242046553
2503,-1.2169047876731636
2504,-1.2100027811895941
2505,-1.219254562535237
2506,-1.2209414452621616
2507,-1.216979901815198
2508,-1.1995229819386275
2509,-1.2143903909270297
2510,-1.2375077709709246
2511,-1.207788290436735
2512,-1.2201728427533023
2513,-1.2253836405645941
2514,-1.2281283349105991
2515,-1.2459119029880799
2516,-1.2231195194205058
2517,-1.226536229713676
2518,-1.2311011245570231
2519,-1.2013027545103092
2520,-1.2582729378926385
2521,-1.2193158336521424
2522,-1.223292871848824
2523,-1.2131408219484938
2524,-1.2320859456799693
2525,-1.2402123520054769
2526,-1.2338805051194024
2527,-1.2250164857844716
2528,-1.208512375035237
2529,-1.2269022046905202
2530,-1.2239705508517236
2531,-1.2051563066305573
2532,-1.214024494603737
2533,-1.2244584388339643
2534,-1.212393377245087
2535,-1.2030087500503384
2536,-1.198572532417848
2537,-1.211390544458763
2538,-1.2120037275491302
2539,-1.2130126953125
2540,-1.246782519153713
2541,-1.1991599171432024
2542,-1.202548784079011
2543,-1.2036003820674936
2544,-1.1978577289384664
2545,-1.2230454277746456
2546,-1.2138542883174936
2547,-1.2096926502345764
2548,-1.2203724654679446
2549,-1.2183692381554043
2550,-1.2448656534411244
2551,-1.228022073962025
2552,-1.2446545473079091
2553,-1.2259726770145376
2554,-1.2228033321419942
2555,-1.2421549374295264
2556,-1.2213552415985423
2557,-1.213164103399847
2558,-1.2333156939634342
2559,-1.2008460133346086
2560,-1.2237717146726
2561,-1.2074298662008698
2562,-1.2080474538901418
2563,-1.2122249013369846
2564,-1.2467667097897874
2565,-1.241241533731677
2566,-1.2288794763309439
2567,-1.2424851250402706
2568,-1.2307939037834246
2569,-1.2390238968367429
2570,-1.2537491788569184
2571,-1.2352685043492269
2572,-1.2615383187520135
2573,-1.2252497722193139
2574,-1.2532015928288096
2575,-1.2488178371154155
2576,-1.2293377119241302
2577,-1.2749698284975033
2578,-1.2292962615022953
2579,-1.2256377701906813
2580,-1.2197234163579254
2581,-1.2355264093458038
2582,-1.256769553902223
2583,-1.2519038878765303
2584,-1.2487734765121616
2585,-1.190465553519652
2586,-1.2167891669519169
2587,-1.195452503322326
2588,-1.1901326916881443
2589,-1.2023881735260953
2590,-1.2012389664797438
2591,-1.1973548967813707
2592,-1.1949005126953125
2593,-1.1933446667858005
2594,-1.2015388724730187
2595,-1.19035182048365
2596,-1.193952344127537
2597,-1.191725111499275
2598,-1.194077403275008
2599,-1.1914021600153029
2600,-1.186397749124114
2601,-1.193456354829454
2602,-1.2041297991251207
2603,-1.1912258187520135
2604,-1.1989826320372905
2605,-1.2200923015161889
2606,-1.199819033907861
2607,-1.1996742327188707
2608,-1.2126609566285438
2609,-1.22655408406995
2610,-1.2147040612918814
2611,-1.2412523092682828
2612,-1.2019365448312662
2613,-1.1969020882832635
2614,-1.1999011482160116
2615,-1.2623073931821842
2616,-1.1937280241976078
2617,-1.2038081847515303
2618,-1.20820523291519
2619,-1.2177863366825064
2620,-1.2314031541961985
2621,-1.222032212719475
2622,-1.2103642729139819
2623,-1.2461945838534956
2624,-1.2666155628322326
2625,-1.2580668655867429
2626,-1.2909231284230025
2627,-1.2664745370137322
2628,-1.2558794316557265
2629,-1.2824071510550903
2630,-1.2488730519088274
2631,-1.27244536409673
2632,-1.2700876452259182
2633,-1.2476318988603414
2634,-1.3032380723461663
2635,-1.2433383587709408
2636,-1.2558458465890787
2637,-1.2458257773487837
2638,-1.2537634151498067
2639,-1.2795131722676385
2640,-1.2772057130164707
2641,-1.2885882190822326
2642,-1.212437108619926
2643,-1.2320171238220845
2644,-1.2157350520497745
2645,-1.211365375322165
2646,-1.1997697181308393
2647,-1.2402488472535438
2648,-1.2071415222797197
2649,-1.2143386368899
2650,-1.208595983760873
2651,-1.213521426485986
2652,-1.2195687834749516
2653,-1.2121393262725515
2654,-1.2406644526216173
2655,-1.2110185131584246
2656,-1.2097212801274566
2657,-1.213740397974388
2658,-1.2166129829957313
2659,-1.2037650826051063
2660,-1.2129143783726644
2661,-1.2102845182123871
2662,-1.2393993888933634
2663,-1.2139380543502336
2664,-1.2171286356817816
2665,-1.2188907898578447
2666,-1.2138662436573775
2667,-1.242863605931862
2668,-1.2177843703437097
2669,-1.22842344303721
2670,-1.226180007777263
2671,-1.2138163773054929
2672,-1.2218281854059279
2673,-1.2169221701081265
2674,-1.2185418827017558
2675,-1.2097046842280121
2676,-1.2224335031411082
2677,-1.2364229811835534
2678,-1.212331712860422
2679,-1.1870066849226804
2680,-1.252726210761316
2681,-1.257341522531411
2682,-1.2392862850857764
2683,-1.2483971979200226
2684,-1.2686643305513048
2685,-1.2556523588514819
2686,-1.2519863954524404
2687,-1.2616160284612596
2688,-1.2609149106999034
2689,-1.2606468593951352
2690,-1.2601374989932346
2691,-1.23306211491221
2692,-1.2483164207222535
2693,-1.2481521134524
2694,-1.2457565622231395
2695,-1.255113739328286
2696,-1.2658145550600033
2697,-1.2590928225173164
2698,-1.2617374695453447
2699,-1.2422419282578931
2700,-1.2386586297418654
2701,-1.2182154704615014
2702,-1.229914085152223
2703,-1.2465304345199741
2704,-1.2611058815238403
2705,-1.2298223751107442
2706,-1.2083158198091173
2707,-1.23602294921875
2708,-1.2259867560003221
2709,-1.2128435901759826
2710,-1.271732762916801
2711,-1.2291719102367913
2712,-1.2265418927694105
2713,-1.240279128871013
2714,-1.232612216595522
2715,-1.2209452206326514
2716,-1.231371771429003
2717,-1.2386229996828688
2718,-1.1934779845562178
2719,-1.2202678562439595
2720,-1.1964466055643928
2721,-1.1961103616301547
2722,-1.2035715948675096
2723,-1.2035129193178158
2724,-1.2034372546009182
2725,-1.210668819466817
2726,-1.1935721328578044
2727,-1.2039939644410438
2728,-1.205543754027062
2729,-1.1975715873167687
2730,-1.2466779099297278
2731,-1.1979380342149244
2732,-1.1955017404457957
2733,-1.203747306902384
2734,-1.2077965490596811
2735,-1.2057008251701433
2736,-1.2014666685124034
2737,-1.1926988424714078
2738,-1.2294069270497745
2739,-1.2186615934076996
2740,-1.2076126570554124
2741,-1.2344113379409634
2742,-1.2271300640302836
2743,-1.2116241455078125
2744,-1.243207715221287
2745,-1.204627597454897
2746,-1.234142264140021
2747,-1.2273734181197649
2748,-1.2103963635631443
2749,-1.2245240358962226
2750,-1.198211669921875
2751,-1.2034298611670424
2752,-1.207709872845522
2753,-1.2244670120711179
2754,-1.2396211919096327
2755,-1.225333931519813
2756,-1.2547401349569105
2757,-1.2538367202601481
2758,-1.2461300879409634
2759,-1.2460740866120328
2760,-1.2092130995288337
2761,-1.277292861151941
2762,-1.2301741137947004
2763,-1.265322813053721
2764,-1.261137106983932
2765,-1.254664470240013
2766,-1.253658491311614
2767,-1.242288648467703
2768,-1.2917415972837467
2769,-1.2589224589239691
2770,-1.2572282614167203
2771,-1.2578497817835856
2772,-1.2686397119895698
2773,-1.2631677057325226
2774,-1.2278892281129188
2775,-1.1936157855790914
2776,-1.1850361774877174
2777,-1.1828920030102288
2778,-1.1907321890604865
2779,-1.2056843865778029
2780,-1.1913269672197164
2781,-1.1951540917465366
2782,-1.1893960225213434
2783,-1.1910726802865255
2784,-1.194500559384061
2785,-1.1703489637866462
2786,-1.2158988873983168
2787,-1.1913227199279155
2788,-1.189235805236187
2789,-1.1900081831155365
2790,-1.1933165088142317
2791,-1.1896573096206509
2792,-1.2020859079262645
2793,-1.202181943913096
2794,-1.2783883478223663
2795,-1.2688104688506765
2796,-1.2668172305392236
2797,-1.2821491674049614
2798,-1.2874924177976
2799,-1.2510750367469394
2800,-1.2695399018907056
2801,-1.2907149324712066
2802,-1.2508414356978899
2803,-1.2653437348985181
2804,-1.2611413542757328
2805,-1.2867447371335374
2806,-1.2837233395920586
2807,-1.2860458216716333
2808,-1.2806273784834086
2809,-1.283249215981395
2810,-1.2803794624879188
2811,-1.2341850516722375
2812,-1.2245003611771101
2813,-1.2031954735824741
2814,-1.211280350832595
2815,-1.2010307705279477
2816,-1.1959315821067573
2817,-1.1998136854663337
2818,-1.215509159048808
2819,-1.1938486000926225
2820,-1.1888291663730268
2821,-1.1908433265292768
2822,-1.191198525969515
2823,-1.1996091862314755
2824,-1.1928845435073696
2825,-1.2380698292525774
2826,-1.1958239053942494
2827,-1.204734566285438
2828,-1.1915580513551063
2829,-1.18220425635269
2830,-1.2116857312389255
2831,-1.1936721801757812
2832,-1.2408736710695876
2833,-1.2491570698846246
2834,-1.245613806026498
2835,-1.245501960675741
2836,-1.2428049303821682
2837,-1.2539347225857764
2838,-1.2480619764819587
2839,-1.2386005834205864
2840,-1.2440308246415914
2841,-1.2421394426798082
2842,-1.254308956185567
2843,-1.2386322021484375
2844,-1.242097048415351
2845,-1.2385579531954736
2846,-1.2351722324017398
2847,-1.2304571092743235
2848,-1.234287694557426
2849,-1.2509288197940158
2850,-1.2368006755396264
2851,-1.2061194980267398
2852,-1.2223003426777947
2853,-1.205874649519773
2854,-1.2081888729764014
2855,-1.2129255471770297
2856,-1.2259859694648034
2857,-1.2172563690500162
2858,-1.2116456965810245
2859,-1.2128704896907216
2860,-1.2163988880275451
2861,-1.2189158803408908
2862,-1.2037512395799774
2863,-1.247663360281089
2864,-1.2066815563083924
2865,-1.2147239606405043
2866,-1.1998718890947164
2867,-1.2105520189422923
2868,-1.213433963736308
2869,-1.209131614449098
2870,-1.2018761389034311
2871,-1.2264301260722053
2872,-1.2056909934761597
2873,-1.214922718166076
2874,-1.2107971820634664
2875,-1.2267728195976966
2876,-1.2080181947688466
2877,-1.2333658749295264
2878,-1.21330355614731
2879,-1.1938972079876773
2880,-1.2089104406612436
2881,-1.2604204944728576
2882,-1.2092604489670586
2883,-1.2114056459407216
2884,-1.2081111632671553
2885,-1.223808681841978
2886,-1.2289143985079736
2887,-1.211950557748067
2888,-1.2073840898336823
2889,-1.223702735507611
2890,-1.2288105758195071
2891,-1.211082222535438
2892,-1.2159536302704173
2893,-1.2233633454312984
2894,-1.2250016202631684
2895,-1.2200594243315077
2896,-1.2210359868315077
2897,-1.2207528340447809
2898,-1.2245151480448615
2899,-1.2089606216273356
2900,-1.224435236036163
2901,-1.2171029159703206
2902,-1.2210864824118073
2903,-1.2123505110593187
2904,-1.213302926918895
2905,-1.219774383859536
2906,-1.2266045009966977
2907,-1.2211663944205058
2908,-1.197230938783626
2909,-1.2293339365536404
2910,-1.1947539024746294
2911,-1.1969019309761597
2912,-1.2182360776920909
2913,-1.2244147861126773
2914,-1.2229521446621294
2915,-1.197689882258779
2916,-1.2116349996979703
2917,-1.2026870570231958
2918,-1.215781929566688
2919,-1.2035966066970039
2920,-1.2141311488200708
2921,-1.2070406884262241
2922,-1.2144370324832876
2923,-1.198002215513249
2924,-1.1957011271997826
2925,-1.218741033495087
2926,-1.2154614163428237
2927,-1.2195156136738885
2928,-1.2436304780625806
2929,-1.2137470048727448
2930,-1.2180943439916236
2931,-1.2344836205551304
2932,-1.2359664759685083
2933,-1.2353422813808794
2934,-1.222124237375161
2935,-1.2270045329615014
2936,-1.2288508464380639
2937,-1.2111268190993476
2938,-1.2358822380144572
2939,-1.2173774955198937
2940,-1.2236691504409634
2941,-1.2196431897350193
2942,-1.2251484664445071
2943,-1.235984094364127
2944,-1.2412744895699097
2945,-1.2320990021695797
2946,-1.2187013921049452
2947,-1.1849210286877818
2948,-1.1884764051928962
2949,-1.2011767515202159
2950,-1.1980419355569427
2951,-1.2019632870389014
2952,-1.2239593820473582
2953,-1.1965871594615818
2954,-1.1932955869694346
2955,-1.199372439040351
2956,-1.1876802739408827
2957,-1.235979296497463
2958,-1.188636386517397
2959,-1.1988766857029236
2960,-1.1898950006543976
2961,-1.2044339524101966
2962,-1.2168575955420424
2963,-1.2049260090306861
2964,-1.20991673420385
2965,-1.2286052113955783
2966,-1.2155716886225434
2967,-1.2080031719404398
2968,-1.2506273407297037
2969,-1.228355800982603
2970,-1.2303056225334246
2971,-1.2462489334578366
2972,-1.224824099196601
2973,-1.2088671812077159
2974,-1.2176526256443299
2975,-1.2125827749979865
2976,-1.269798672076353
2977,-1.216258963358771
2978,-1.2051931164928318
2979,-1.208067038624557
2980,-1.2403100397168976
2981,-1.2329914840226321
2982,-1.2471455052955864
2983,-1.2676695204272712
2984,-1.288944598325749
2985,-1.28239409456548
2986,-1.2767720959850193
2987,-1.275102753000161
2988,-1.2704439458158827
2989,-1.2882300308070231
2990,-1.2824688154397552
2991,-1.278075070725274
2992,-1.2615453975716817
2993,-1.271304966248188
2994,-1.2732295400088596
2995,-1.2749929526417525
2996,-1.2653500271826674
2997,-1.272522601884665
2998,-1.2751254052230991
2999,-1.2733311603978736
3000,-1.2845792475434923
3001,-1.2791886477126289
3002,-1.2443128762785922
3003,-1.2374379266168654
3004,-1.245592884181701
3005,-1.2379710403914304
3006,-1.202265788599388
3007,-1.2696506460917365
3008,-1.2103628571500484
3009,-1.2662740491100193
3010,-1.2404544476381283
3011,-1.2539849035518686
3012,-1.2292165068007006
3013,-1.2257441884463596
3014,-1.291396780112355
3015,-1.230271958813225
3016,-1.238050323171714
3017,-1.2413606938627577
3018,-1.2521844450960453
3019,-1.2419037179848582
3020,-1.212763206245973
3021,-1.2235928564956509
3022,-1.2356633451796069
3023,-1.2195648507973582
3024,-1.2242154780122423
3025,-1.228056760178399
3026,-1.2265046109858246
3027,-1.212972660654599
3028,-1.2554742872100515
3029,-1.2040330552563225
3030,-1.2482448459900533
3031,-1.240620957207434
3032,-1.210853812620812
3033,-1.2563564654478092
3034,-1.2155333843427836
3035,-1.2070106427694105
3036,-1.2235620243033183
3037,-1.2393007573393202
3038,-1.2492515328004188
3039,-1.2295231769994361
3040,-1.2433037512081186
3041,-1.2295958528813629
3042,-1.2590656083883698
3043,-1.2630171628342461
3044,-1.2695984201332957
3045,-1.2760270895417203
3046,-1.2687492763873227
3047,-1.2245008330984213
3048,-1.2778616049855025
3049,-1.2526641531088918
3050,-1.2456221433029961
3051,-1.2367924169166802
3052,-1.2981590978878061
3053,-1.2630276237566447
3054,-1.2740071090226321
3055,-1.2457432697728736
3056,-1.226689289525612
3057,-1.2757761847112596
3058,-1.2703369769853414
3059,-1.2371313350716817
3060,-1.2453418220441366
3061,-1.2653525440963274
3062,-1.2547269211601966
3063,-1.2488195674935567
3064,-1.2667863983468912
3065,-1.2632123809499838
3066,-1.2185587145618557
3067,-1.2601441058915914
3068,-1.230669867132128
3069,-1.2374718262977207
3070,-1.2571982157599066
3071,-1.285039449475475
3072,-1.249982145643726
3073,-1.2615008010077722
3074,-1.2625439830662049
3075,-1.230798544342985
3076,-1.2524475412270457
3077,-1.2533215394954091
3078,-1.2445423873429446
3079,-1.2489607506191607
3080,-1.25746186246577
3081,-1.2430306660760309
3082,-1.2583454564674614
3083,-1.2621923230358005
3084,-1.2517382434962951
3085,-1.2204943784733409
3086,-1.2475483687882571
3087,-1.2396959914374597
3088,-1.2528393932224549
3089,-1.2435421501238322
3090,-1.294026797579736
3091,-1.2475716502396101
3092,-1.2424036399605347
3093,-1.2522336035659634
3094,-1.232706600857764
3095,-1.261535015302835
3096,-1.2557703391792847
3097,-1.2524089223330783
3098,-1.255144886134826
3099,-1.2697996945725274
3100,-1.2574233222253544
3101,-1.205475954665351
3102,-1.2565557735482442
3103,-1.2516170383728658
3104,-1.2300638415149807
3105,-1.2591206658746779
3106,-1.223157115818299
3107,-1.2589956067272068
3108,-1.2823988137785922
3109,-1.255923949566084
3110,-1.2623202923646908
3111,-1.2623928109395135
3112,-1.2474333772954254
3113,-1.240914728223663
3114,-1.2317872981435245
3115,-1.2253004251067172
3116,-1.2149670787693299
3117,-1.236558029332112
3118,-1.2063199072769009
3119,-1.2136674074782539
3120,-1.2352016488301385
3121,-1.2096406602367913
3122,-1.2122077548626773
3123,-1.2319548302090044
3124,-1.2053641093145941
3125,-1.2234397966837145
3126,-1.2295612453185405
3127,-1.2113718249134182
3128,-1.2551247508255476
3129,-1.2092282796643443
3130,-1.192500714174251
3131,-1.1991736028612274
3132,-1.2209258718588918
3133,-1.2226702503322326
3134,-1.2224201320372905
3135,-1.234314515418613
3136,-1.2410574844203044
3137,-1.2555908517739207
3138,-1.243499677205823
3139,-1.2492689938889336
3140,-1.2352651222464965
3141,-1.2463481155867429
3142,-1.236450824540915
3143,-1.2189033744261437
3144,-1.2248580775310083
3145,-1.236760090306862
3146,-1.263820215598824
3147,-1.2403072868425822
3148,-1.23176480322769
3149,-1.244795258512202
3150,-1.2361643683050096
3151,-1.237910791770699
3152,-1.231603878060567
3153,-1.2169818681539948
3154,-1.2077402331165432
3155,-1.227539691728415
3156,-1.1963312208038015
3157,-1.2133619170827963
3158,-1.2203331386920102
3159,-1.2107038989509504
3160,-1.2070335309530043
3161,-1.211666303811614
3162,-1.2075308573614691
3163,-1.2135505283001773
3164,-1.2054087845320554
3165,-1.2314649758879672
3166,-1.2043620630637886
3167,-1.2119749403491462
3168,-1.2010705692251933
3169,-1.1966683299271101
3170,-1.1993131342622423
3171,-1.2190703559167606
3172,-1.2109365561573775
3173,-1.2045939337346971
3174,-1.2106620552613563
3175,-1.1954786163015463
3176,-1.1993088083168895
3177,-1.209461251484979
3178,-1.1987718405182828
3179,-1.2011877630174774
3180,-1.1921451214662533
3181,-1.2060419456245972
3182,-1.1943041614650451
3183,-1.2298653986036163
3184,-1.1972198486328125
3185,-1.1950505836722778
3186,-1.196210094333924
3187,-1.192369048128423
3188,-1.1988431006362759
3189,-1.2090246456185567
3190,-1.2035574372281734
3191,-1.194570561045224
3192,-1.177995819406411
3193,-1.1900912412663096
3194,-1.1967578376691366
3195,-1.1973460089300096
3196,-1.1902391099438225
3197,-1.195317927095079
3198,-1.1925022872452884
3199,-1.20010313053721
3200,-1.1804185061110664
3201,-1.2227504769551385
3202,-1.1940578185405928
3203,-1.192983568329172
3204,-1.1746716056902384
3205,-1.1654612747664304
3206,-1.1900457008597778
3207,-1.1990553079192172
3208,-1.196354816869362
3209,-1.1758151496808553
3210,-1.199586769969193
3211,-1.1925451534310567
3212,-1.1887827607774244
3213,-1.1926494480408345
3214,-1.184296204871738
3215,-1.1830467932003061
3216,-1.191673672076353
3217,-1.1784911794760793
3218,-1.21881819262947
3219,-1.1840104565177996
3220,-1.1887866148014659
3221,-1.1747022805754672
3222,-1.178217307808473
3223,-1.189598476763853
3224,-1.1989769689815561
3225,-1.1926838982965529
3226,-1.2146987128503544
3227,-1.2007117517215689
3228,-1.1947852065882731
3229,-1.2029563667847938
3230,-1.2090398257540673
3231,-1.2034866490314917
3232,-1.2008818007007087
3233,-1.1975004845058794
3234,-1.1951728899454332
3235,-1.2049540096951514
3236,-1.1985589253533746
3237,-1.2263443150471167
3238,-1.1955111002184682
3239,-1.1993101454272712
3240,-1.19477875699702
3241,-1.1888330203970683
3242,-1.196750444235261
3243,-1.2131619011003947
3244,-1.202016220879309
3245,-1.2434021468015062
3246,-1.2275466132409794
3247,-1.22666309789284
3248,-1.2349660814422923
3249,-1.2376175713293331
3250,-1.232028843201313
3251,-1.2342941441486792
3252,-1.2282807654941206
3253,-1.2343300101683312
3254,-1.2409998313667847
3255,-1.2260102734123308
3256,-1.230250879661324
3257,-1.2266933795103092
3258,-1.224540002567252
3259,-1.2295159408726644
3260,-1.2435515098965044
3261,-1.2344377655343912
3262,-1.212821252567252
3263,-1.2020940092421069
3264,-1.198333740234375
3265,-1.2094360036948293
3266,-1.227818439916237
3267,-1.2093315517779477
3268,-1.229374836400612
3269,-1.1912903146645457
3270,-1.1993153365616946
3271,-1.204581978394813
3272,-1.1972880412622826
3273,-1.2230800353374678
3274,-1.195499302185688
3275,-1.1950962813859134
3276,-1.2054818536817413
3277,-1.2005975467642558
3278,-1.2167407950175178
3279,-1.2230665069265463
3280,-1.205628621209528
3281,-1.2116283927996134
3282,-1.2291977086018042
3283,-1.21296723355952
3284,-1.209442138671875
3285,-1.2041520580802996
3286,-1.2262750999214722
3287,-1.2388916015625
3288,-1.2594248191597535
3289,-1.2035590102992106
3290,-1.2173172468991624
3291,-1.2622113571953528
3292,-1.2251851189996779
3293,-1.2395514262091254
3294,-1.2253443924422116
3295,-1.2397524646877014
3296,-1.2281498859838111
3297,-1.230980312701353
3298,-1.2222052505335856
3299,-1.2341217355629832
3300,-1.2345244417485504
3301,-1.229944052155485
3302,-1.2656395509070957
3303,-1.226855720441366
3304,-1.219521276729623
3305,-1.2178511472092461
3306,-1.2205977292404961
3307,-1.2259783400702722
3308,-1.2305760334447486
3309,-1.2224046372875725
3310,-1.223830862143605
3311,-1.2131410579091495
3312,-1.231502179018001
3313,-1.2306002587387241
3314,-1.2156577356082876
3315,-1.2339831480045909
3316,-1.2253679098542203
3317,-1.2256842544398356
3318,-1.2329510560969716
3319,-1.2145706648679124
3320,-1.24001296525149
3321,-1.2228417937288578
3322,-1.2237783215709568
3323,-1.221138708370248
3324,-1.2277391571359537
3325,-1.232004696560889
3326,-1.225961114942413
